epoch,step,global_step,lr,grad_norm,l1_masked,perceptual,color_moment,saturation,border,bg_tv,bg_delta,edge_coherence,total,weight_l1_masked,weight_perceptual,weight_color_moment,weight_saturation,weight_border,weight_bg_tv,weight_bg_delta,weight_edge_coherence
19,70,2284,7.41e-04,19.1659,0.027023565024137497,0.6441789865493774,0.009407767094671726,0.035801000893116,0.0255866888910532,0.008043425157666206,0.021812617778778076,0.06893916428089142,0.8335655927658081,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
19,80,2294,7.41e-04,18.3888,0.025179803371429443,0.6438438296318054,0.007179666310548782,0.02813258208334446,0.023733729496598244,0.007955474779009819,0.02376970462501049,0.06324465572834015,0.7766824960708618,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
19,90,2304,7.41e-04,5.6530,0.02147682197391987,0.6085688471794128,0.00354722305200994,0.03015037626028061,0.020224064588546753,0.007595866918563843,0.023946646600961685,0.061946120113134384,0.6903209686279297,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
19,100,2314,7.41e-04,14.3717,0.024971364066004753,0.6652458906173706,0.007889884524047375,0.028750158846378326,0.023481987416744232,0.007005047053098679,0.022519826889038086,0.07186400890350342,0.7946364879608154,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
19,110,2324,7.41e-04,11.5199,0.024718133732676506,0.6704553961753845,0.007813960313796997,0.035367246717214584,0.023287372663617134,0.009223531931638718,0.027127977460622787,0.0647004172205925,0.7809008359909058,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
19,120,2334,7.41e-04,9.2216,0.023907020688056946,0.6954810619354248,0.004333823453634977,0.029243478551506996,0.023478278890252113,0.007115689571946859,0.019420742988586426,0.07184692472219467,0.7840285301208496,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
20,10,2347,7.13e-04,19.2464,0.026391727849841118,0.7682006359100342,0.011884553357958794,0.03781994432210922,0.0245484858751297,0.00717896968126297,0.022553931921720505,0.06480024009943008,0.8203070759773254,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
20,20,2357,7.13e-04,11.6336,0.024644874036312103,0.7201706171035767,0.0059354957193136215,0.0355905219912529,0.023431986570358276,0.008077281527221203,0.02425403892993927,0.06459590792655945,0.7811315059661865,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
20,30,2367,7.13e-04,5.8496,0.02388620562851429,0.6910838484764099,0.004447195678949356,0.02769164927303791,0.022716106846928596,0.008028612472116947,0.02250613272190094,0.07208555936813354,0.7753154039382935,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
20,40,2377,7.13e-04,12.6681,0.02551332488656044,0.9482296109199524,0.009282970800995827,0.04423242434859276,0.02408467046916485,0.007537638768553734,0.025582030415534973,0.06885270774364471,0.8379285931587219,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
20,50,2387,7.13e-04,19.1438,0.02970896102488041,0.9419647455215454,0.012987061403691769,0.03868177905678749,0.02757328748703003,0.007342039607465267,0.023957043886184692,0.07322957366704941,0.9271693825721741,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
20,60,2397,7.13e-04,4.4521,0.02507355995476246,0.8714249134063721,0.005552628077566624,0.03404591977596283,0.02406214363873005,0.007156454958021641,0.02353024110198021,0.07408338785171509,0.8297955989837646,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
20,70,2407,7.13e-04,6.8871,0.030232073739171028,0.7630650401115417,0.005856789648532867,0.0367218442261219,0.028495166450738907,0.009055836126208305,0.02607320062816143,0.07878273725509644,0.9325604438781738,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
20,80,2417,7.13e-04,8.5512,0.026416102424263954,0.7978015542030334,0.005711921490728855,0.03959273546934128,0.02562336064875126,0.008064662106335163,0.02403775416314602,0.07082509249448776,0.8490259051322937,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
20,90,2427,7.13e-04,8.8817,0.02143857255578041,0.5320333242416382,0.005128056742250919,0.021882086992263794,0.020740844309329987,0.006870395969599485,0.018681224435567856,0.06010357290506363,0.6802558898925781,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
20,100,2437,7.13e-04,11.9020,0.0225847065448761,0.6768835783004761,0.00597015768289566,0.02989056333899498,0.02129759080708027,0.008352506905794144,0.026816442608833313,0.06976734846830368,0.7463773488998413,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
20,110,2447,7.13e-04,7.1878,0.02640514262020588,0.743065595626831,0.0065149846486747265,0.03761724382638931,0.024719253182411194,0.0076325018890202045,0.023315131664276123,0.07711318135261536,0.8443387746810913,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
20,120,2457,7.13e-04,12.3435,0.021374356001615524,0.6246150135993958,0.005269703455269337,0.025687461718916893,0.02051450125873089,0.0070382338017225266,0.021494686603546143,0.05656398460268974,0.6810075044631958,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
21,10,2470,6.84e-04,10.0424,0.02935168333351612,0.8549155592918396,0.010448714718222618,0.03252129256725311,0.027192849665880203,0.0069871023297309875,0.021737081930041313,0.08752574026584625,0.9382073879241943,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
21,20,2480,6.84e-04,10.7393,0.027463078498840332,0.9111471176147461,0.00553235225379467,0.030779076740145683,0.026284905150532722,0.007341008633375168,0.022772282361984253,0.0801997184753418,0.8949310779571533,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
21,30,2490,6.84e-04,16.6353,0.030445586889982224,0.762932300567627,0.010006802156567574,0.03808597847819328,0.028550762683153152,0.008758310228586197,0.026177024468779564,0.0839613601565361,0.9539806246757507,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
21,40,2500,6.84e-04,5.3096,0.021982060745358467,0.581998884677887,0.003605316858738661,0.030451804399490356,0.02120526321232319,0.008479440584778786,0.025180548429489136,0.05905984714627266,0.7007037401199341,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
21,50,2510,6.84e-04,21.8306,0.03077833540737629,0.846981406211853,0.01456470601260662,0.040083147585392,0.02837882563471794,0.007822385057806969,0.022432833909988403,0.07704582810401917,0.9470460414886475,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
21,60,2520,6.84e-04,10.7784,0.025882408022880554,0.7568066120147705,0.004234694875776768,0.037305429577827454,0.02508033812046051,0.008435366675257683,0.023155389353632927,0.07267507165670395,0.8346695899963379,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
21,70,2530,6.84e-04,12.5650,0.028168894350528717,0.9333212375640869,0.009552418254315853,0.03645192086696625,0.02670505829155445,0.008803440257906914,0.024929335340857506,0.07761448621749878,0.9118497371673584,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
21,80,2540,6.84e-04,15.7653,0.027825336903333664,0.8232246041297913,0.011020423844456673,0.037383951246738434,0.026289165019989014,0.007970355451107025,0.02471200004220009,0.06724724918603897,0.8682309985160828,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
21,90,2550,6.84e-04,13.8507,0.024771347641944885,0.7510358691215515,0.005741603206843138,0.032949790358543396,0.023852353915572166,0.00790480151772499,0.023638835176825523,0.06561961770057678,0.7923165559768677,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
21,100,2560,6.84e-04,8.0088,0.021180829033255577,0.6288610696792603,0.006580240558832884,0.026120450347661972,0.0199381522834301,0.006769899744540453,0.02084827423095703,0.06148000806570053,0.6847944259643555,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
21,110,2570,6.84e-04,21.6373,0.02508990839123726,0.7418636679649353,0.00580811221152544,0.03503482788801193,0.02370700240135193,0.008078034035861492,0.025183342397212982,0.07004106044769287,0.8041111826896667,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
21,120,2580,6.84e-04,5.1284,0.027316439896821976,0.7891817092895508,0.007578065153211355,0.04126114770770073,0.025779101997613907,0.009647205471992493,0.028741445392370224,0.07191640138626099,0.8669968843460083,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
22,10,2593,6.55e-04,11.5179,0.017271237447857857,0.4773913621902466,0.004504650831222534,0.022223351523280144,0.016290105879306793,0.006607984192669392,0.020828332751989365,0.0553608164191246,0.5720169544219971,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
22,20,2603,6.55e-04,17.7404,0.02525307610630989,0.7199841737747192,0.006818245630711317,0.03204943612217903,0.02417062036693096,0.008852536790072918,0.02596389874815941,0.07478369772434235,0.8239558935165405,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
22,30,2613,6.55e-04,15.2826,0.027196673676371574,0.7883187532424927,0.004768820479512215,0.036936964839696884,0.02588273026049137,0.00824329350143671,0.023915037512779236,0.07281291484832764,0.8588908910751343,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
22,40,2623,6.55e-04,23.4672,0.029256725683808327,1.1551848649978638,0.010106115601956844,0.0496831089258194,0.02774662710726261,0.008516265079379082,0.03020831011235714,0.08602126687765121,0.9870350360870361,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
22,50,2633,6.55e-04,24.1873,0.021498216316103935,0.5718052387237549,0.009188517928123474,0.030024029314517975,0.020188424736261368,0.007053801789879799,0.02063542604446411,0.05191663280129433,0.6658409833908081,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
22,60,2643,6.55e-04,19.4315,0.024536065757274628,0.8033355474472046,0.007579072378575802,0.03203141689300537,0.023676419630646706,0.007438164670020342,0.023707209154963493,0.06970755755901337,0.8059974312782288,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
22,70,2653,6.55e-04,12.9123,0.02464229054749012,0.6739427447319031,0.006436876021325588,0.04001174867153168,0.02282671630382538,0.007682047784328461,0.02182338386774063,0.060871925204992294,0.7568726539611816,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
22,80,2663,6.55e-04,5.9334,0.024165155366063118,0.7192903757095337,0.005273276008665562,0.031954213976860046,0.02322111465036869,0.00805054884403944,0.02244296297430992,0.06721802055835724,0.7779121398925781,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
22,90,2673,6.55e-04,11.0529,0.02409830503165722,0.6494622826576233,0.004497488494962454,0.03240364417433739,0.023267269134521484,0.007827124558389187,0.02198198437690735,0.06704549491405487,0.7692561149597168,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
22,100,2683,6.55e-04,16.6559,0.026349477469921112,0.640060544013977,0.008289407007396221,0.034155428409576416,0.024884827435016632,0.007942861877381802,0.023988302797079086,0.07110680639743805,0.8239067792892456,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
22,110,2693,6.55e-04,9.5431,0.02066480927169323,0.628315269947052,0.0062024532817304134,0.024857277050614357,0.020175345242023468,0.006091609597206116,0.019513577222824097,0.062426261603832245,0.6855652928352356,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
22,120,2703,6.55e-04,24.5262,0.02769872173666954,0.8699404001235962,0.0117515679448843,0.03729333356022835,0.025981547310948372,0.00817720778286457,0.023041442036628723,0.073466457426548,0.882439374923706,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
23,10,2716,6.25e-04,19.9241,0.02795116975903511,0.8874742388725281,0.0147326048463583,0.03487928584218025,0.02591007947921753,0.008270716294646263,0.027433454990386963,0.06703401356935501,0.8764352202415466,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
23,20,2726,6.25e-04,15.3175,0.024595066905021667,0.6979979276657104,0.005601896904408932,0.030827971175312996,0.02349412627518177,0.007656947709619999,0.02276504784822464,0.06835037469863892,0.7853332757949829,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
23,30,2736,6.25e-04,8.0413,0.022461704909801483,0.6012209057807922,0.0058390898630023,0.027277320623397827,0.02161196805536747,0.007805880159139633,0.021740024909377098,0.06435476243495941,0.7232550382614136,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
23,40,2746,6.25e-04,3.2150,0.026443632319569588,0.8164771199226379,0.008272211067378521,0.035395488142967224,0.025172000750899315,0.007499540690332651,0.022419199347496033,0.07746967673301697,0.8609879612922668,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
23,50,2756,6.25e-04,18.6625,0.026272716000676155,0.779597818851471,0.0081265177577734,0.03483404219150543,0.025049051269888878,0.008827712386846542,0.025947391986846924,0.07324545830488205,0.8479886054992676,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
23,60,2766,6.25e-04,8.9238,0.023215707391500473,0.7802634835243225,0.0036912690848112106,0.03178437426686287,0.022275347262620926,0.00703415647149086,0.02239714190363884,0.07034286111593246,0.7687608003616333,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
23,70,2776,6.25e-04,17.4664,0.028391025960445404,0.9998578429222107,0.010577837005257607,0.044836871325969696,0.026244042441248894,0.008957348763942719,0.027317460626363754,0.07208241522312164,0.9049570560455322,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
23,80,2786,6.25e-04,11.0490,0.026491090655326843,0.6957889199256897,0.004518154077231884,0.02827988751232624,0.0254649855196476,0.007946612313389778,0.020176392048597336,0.08062884956598282,0.8520464301109314,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
23,90,2796,6.25e-04,2.8893,0.021253058686852455,0.661143958568573,0.004592853598296642,0.03055589459836483,0.02015865221619606,0.0077116889879107475,0.023937208577990532,0.05786097049713135,0.6849619746208191,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
23,100,2806,6.25e-04,10.5870,0.02637353166937828,0.8083059191703796,0.006951385177671909,0.04082557186484337,0.024685164913535118,0.009124867618083954,0.02788884937763214,0.06885881721973419,0.8367589116096497,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
23,110,2816,6.25e-04,8.0963,0.02269059605896473,0.6279917359352112,0.005563761573284864,0.02802359312772751,0.021744372323155403,0.006763392128050327,0.019267071038484573,0.05786091089248657,0.7095686197280884,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
23,120,2826,6.25e-04,13.9024,0.024364519864320755,0.7323289513587952,0.006490164902061224,0.034573499113321304,0.023038644343614578,0.008116385899484158,0.025198256596922874,0.06746214628219604,0.7833162546157837,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
24,10,2839,5.94e-04,9.2691,0.020044980570673943,0.565907895565033,0.0036013717763125896,0.028466561809182167,0.019277630373835564,0.008315765298902988,0.02636811137199402,0.05760086327791214,0.6553911566734314,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
24,20,2849,5.94e-04,7.4846,0.021574050188064575,0.5807483196258545,0.004685169085860252,0.024504080414772034,0.020607486367225647,0.006991582456976175,0.021360032260417938,0.06497760117053986,0.6987420320510864,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
24,30,2859,5.94e-04,4.0258,0.02300894446671009,0.5935152173042297,0.005508716683834791,0.02911350131034851,0.02184492163360119,0.007823361083865166,0.020830653607845306,0.06575907766819,0.7316168546676636,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
24,40,2869,5.94e-04,11.8385,0.023068921640515327,0.7627570629119873,0.005224256776273251,0.03410615026950836,0.02236296981573105,0.0073668211698532104,0.02367154322564602,0.06226517632603645,0.7519873380661011,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
24,50,2879,5.94e-04,20.1021,0.02646406926214695,0.8002512454986572,0.009326284751296043,0.03903135657310486,0.02474120259284973,0.008214738219976425,0.02545822225511074,0.06925603747367859,0.8382521867752075,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
24,60,2889,5.94e-04,7.8007,0.021971790120005608,0.5888094902038574,0.005969056393951178,0.03112473525106907,0.021022876724600792,0.007644912227988243,0.022018786519765854,0.06006390228867531,0.7009269595146179,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
24,70,2899,5.94e-04,3.0377,0.022763248533010483,0.6035729050636292,0.0046648322604596615,0.025772199034690857,0.02174672670662403,0.008128862828016281,0.021422937512397766,0.06119180843234062,0.7169427871704102,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
24,80,2909,5.94e-04,9.4877,0.026270363479852676,0.7169738411903381,0.006262203212827444,0.0403062105178833,0.02481287159025669,0.008432991802692413,0.024015378206968307,0.06624767929315567,0.8170779347419739,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
24,90,2919,5.94e-04,5.8823,0.02248542010784149,0.5941765308380127,0.0051102712750434875,0.027242500334978104,0.021316546946763992,0.007189751602709293,0.019918017089366913,0.06426120549440384,0.7143515348434448,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
24,100,2929,5.94e-04,8.5605,0.01836349256336689,0.5530337691307068,0.003811723319813609,0.024145083501935005,0.017502902075648308,0.007080345880240202,0.021994149312376976,0.06239086017012596,0.6230559349060059,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
24,110,2939,5.94e-04,16.1298,0.027216028422117233,0.8143699765205383,0.00937843881547451,0.040216270834207535,0.025709083303809166,0.008750088512897491,0.025284111499786377,0.06653270870447159,0.8527359366416931,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
24,120,2949,5.94e-04,4.2791,0.023471346125006676,0.7030733227729797,0.005800451152026653,0.0316292941570282,0.022421032190322876,0.007779769599437714,0.023022502660751343,0.07211420685052872,0.7733438611030579,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
25,10,2962,5.63e-04,7.4176,0.033819571137428284,1.114915370941162,0.01282089576125145,0.04660991206765175,0.03168802335858345,0.009773334488272667,0.031920164823532104,0.08989974111318588,1.0843229293823242,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
25,20,2972,5.63e-04,4.5557,0.019489336758852005,0.4902745485305786,0.0029824457596987486,0.02691986970603466,0.018694691359996796,0.007193767465651035,0.020497843623161316,0.06032092496752739,0.6344746351242065,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
25,30,2982,5.63e-04,10.0165,0.021826215088367462,0.69142085313797,0.004371127113699913,0.03471733629703522,0.020935678854584694,0.006935433484613895,0.021304946392774582,0.06031596288084984,0.7071655988693237,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
25,40,2992,5.63e-04,4.6642,0.01729545183479786,0.42486193776130676,0.0035045663826167583,0.022532233968377113,0.016665030270814896,0.006751084700226784,0.019780805334448814,0.05442327633500099,0.5681852102279663,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
25,50,3002,5.63e-04,9.3489,0.023724403232336044,0.6454015970230103,0.004842987284064293,0.027290014550089836,0.02288127690553665,0.007095734588801861,0.02003122679889202,0.06653645634651184,0.7560534477233887,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
25,60,3012,5.63e-04,13.9165,0.023898812010884285,0.7387803792953491,0.0064770071767270565,0.028266465291380882,0.022706447169184685,0.006678390316665173,0.020900538191199303,0.07152687758207321,0.7792633175849915,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
25,70,3022,5.63e-04,6.5805,0.020914245396852493,0.6405859589576721,0.005001293029636145,0.028791949152946472,0.019961489364504814,0.006065839435905218,0.018484260886907578,0.06312339752912521,0.6846920251846313,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
25,80,3032,5.63e-04,5.5828,0.024346623569726944,0.7427820563316345,0.004795759916305542,0.035121817141771317,0.023102933540940285,0.007727351039648056,0.0226532481610775,0.06536131352186203,0.7748540639877319,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
25,90,3042,5.63e-04,8.5546,0.024887612089514732,0.7784702777862549,0.005278741475194693,0.03773196414113045,0.023566924035549164,0.0076001547276973724,0.024292942136526108,0.07390771806240082,0.8129760026931763,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
25,100,3052,5.63e-04,15.0305,0.024913378059864044,0.7052776217460632,0.00704566203057766,0.03888298571109772,0.023373113945126534,0.008337629958987236,0.024823350831866264,0.06396746635437012,0.781876266002655,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
25,110,3062,5.63e-04,11.1268,0.021877644583582878,0.6895674467086792,0.004974882118403912,0.03171113133430481,0.020693831145763397,0.007435977458953857,0.022601384669542313,0.0563143715262413,0.6950143575668335,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
25,120,3072,5.63e-04,11.8858,0.01983603462576866,0.5577808022499084,0.004882722161710262,0.027308110147714615,0.01906948909163475,0.006779741495847702,0.018817290663719177,0.05923238396644592,0.6472306251525879,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
26,10,3085,5.32e-04,14.4198,0.022697322070598602,0.6759704947471619,0.006378235295414925,0.02893049642443657,0.02156485803425312,0.006457880605012178,0.01855204999446869,0.06402450799942017,0.7275017499923706,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
26,20,3095,5.32e-04,7.0955,0.01835673674941063,0.5028530955314636,0.004721720702946186,0.02542853355407715,0.017314961180090904,0.007124905474483967,0.023158133029937744,0.054935697466135025,0.5993043184280396,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
26,30,3105,5.32e-04,18.2021,0.025588132441043854,0.7202677726745605,0.008453402668237686,0.03184305131435394,0.024202069267630577,0.007833434268832207,0.022345786914229393,0.07017043977975845,0.8126888275146484,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
26,40,3115,5.32e-04,23.3948,0.022654138505458832,0.6856198310852051,0.009015632793307304,0.03148004785180092,0.020911293104290962,0.008213871158659458,0.027928020805120468,0.06240269914269447,0.7290652394294739,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
26,50,3125,5.32e-04,11.0918,0.02380666509270668,0.7208508849143982,0.004534509964287281,0.03364022821187973,0.02262960933148861,0.008245203644037247,0.02620117738842964,0.06758671998977661,0.7710256576538086,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
26,60,3135,5.32e-04,4.3295,0.025545621290802956,0.7573421001434326,0.005075441673398018,0.03170277550816536,0.024863852187991142,0.008234295062720776,0.021685784682631493,0.06871020793914795,0.8176332712173462,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
26,70,3145,5.32e-04,7.9419,0.026003887876868248,0.6889611482620239,0.007482042070478201,0.03905116021633148,0.0242919884622097,0.009248951449990273,0.02435573935508728,0.0690750926733017,0.8140435218811035,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
26,80,3155,5.32e-04,8.9885,0.02147204801440239,0.677802324295044,0.004266589879989624,0.03199953958392143,0.020615337416529655,0.0063985963352024555,0.019343500956892967,0.05916308984160423,0.6927158236503601,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
26,90,3165,5.32e-04,9.4206,0.023974332958459854,0.7924295663833618,0.003940766677260399,0.03431175649166107,0.023059092462062836,0.008507505059242249,0.026878733187913895,0.06904906779527664,0.7897214293479919,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
26,100,3175,5.32e-04,8.5950,0.025159940123558044,0.7791637182235718,0.0052706836722791195,0.03233366459608078,0.02373255416750908,0.008411169052124023,0.023177187889814377,0.0691753551363945,0.803046464920044,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
26,110,3185,5.32e-04,5.9997,0.02683155983686447,0.8658888936042786,0.007552861236035824,0.038147177547216415,0.025342943146824837,0.009283537976443768,0.025218239054083824,0.06650130450725555,0.846977174282074,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
26,120,3195,5.32e-04,13.5242,0.02062847837805748,0.5476187467575073,0.005942353513091803,0.03201146051287651,0.019627828150987625,0.007338135503232479,0.02272646129131317,0.054537396878004074,0.6546730995178223,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
27,10,3208,5.00e-04,11.7569,0.022439749911427498,0.6235593557357788,0.004627978429198265,0.0288272425532341,0.021419715136289597,0.006950779352337122,0.020199887454509735,0.07110969722270966,0.7356999516487122,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
27,20,3218,5.00e-04,14.6768,0.022777387872338295,0.6742363572120667,0.006230941973626614,0.03382245451211929,0.02137112244963646,0.008488930761814117,0.026777904480695724,0.06402704119682312,0.7355294227600098,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
27,30,3228,5.00e-04,8.9834,0.02466280572116375,0.658571720123291,0.0067175766453146935,0.03766489401459694,0.023097442463040352,0.008338924497365952,0.02358636073768139,0.06642519682645798,0.7755927443504333,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
27,40,3238,5.00e-04,14.0356,0.02391481027007103,0.6320359110832214,0.004581380635499954,0.03808000683784485,0.022840073332190514,0.009687623009085655,0.025800591334700584,0.06117923557758331,0.7520449161529541,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
27,50,3248,5.00e-04,9.5783,0.020962761715054512,0.6568104028701782,0.004939388018101454,0.031062815338373184,0.019934510812163353,0.007803536951541901,0.027400992810726166,0.06554407626390457,0.7028985619544983,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
27,60,3258,5.00e-04,8.5909,0.020155902951955795,0.48779529333114624,0.0063331713899970055,0.02683335170149803,0.019053513184189796,0.007999845780432224,0.0234832763671875,0.055194538086652756,0.6390345692634583,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
27,70,3268,5.00e-04,8.9491,0.019476762041449547,0.6015191078186035,0.004495082423090935,0.025431528687477112,0.01883833482861519,0.006637414917349815,0.020231232047080994,0.05762400105595589,0.6422585844993591,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
27,80,3278,5.00e-04,5.4366,0.021016458049416542,0.6536278128623962,0.004354418255388737,0.028782645240426064,0.02021426148712635,0.007155069150030613,0.01963578723371029,0.06282863765954971,0.6907556056976318,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
27,90,3288,5.00e-04,4.1217,0.02234766259789467,0.5747833847999573,0.003309866413474083,0.02652696892619133,0.021873395889997482,0.008079862222075462,0.020324641838669777,0.06685817241668701,0.7252398133277893,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
27,100,3298,5.00e-04,14.7953,0.02443433180451393,0.7460094690322876,0.004351701587438583,0.029357731342315674,0.0234551802277565,0.007804124150425196,0.021484246477484703,0.07080226391553879,0.7913431525230408,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
27,110,3308,5.00e-04,13.8528,0.02755878120660782,0.8865504264831543,0.0074051180854439735,0.036753736436367035,0.02617611736059189,0.00805271603167057,0.024397050961852074,0.0792381763458252,0.8955300450325012,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
27,120,3318,5.00e-04,9.0947,0.02023288421332836,0.5324056148529053,0.0045115030370652676,0.026453927159309387,0.01941675692796707,0.007519819773733616,0.020532287657260895,0.05829598009586334,0.6513125896453857,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
28,10,3331,4.69e-04,6.3674,0.02700493112206459,1.0060935020446777,0.0050803134217858315,0.039856649935245514,0.02621922269463539,0.0076021794229745865,0.024882864207029343,0.07974867522716522,0.9042950868606567,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
28,20,3341,4.69e-04,3.5465,0.02258092164993286,0.6096366047859192,0.00438882689923048,0.030273938551545143,0.02181442454457283,0.008634951896965504,0.023417962715029716,0.060199838131666183,0.7185264825820923,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
28,30,3351,4.69e-04,6.0822,0.022905604913830757,0.7156267166137695,0.0055410354398190975,0.028735393658280373,0.021775387227535248,0.007212499622255564,0.02296973019838333,0.06595885753631592,0.7443446516990662,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
